team,total_points,date,id,id_num,team_short
Nepal,57,2006-11-22,id150,150,NEP
British Virgin Islands,56,2006-11-22,id150,150,VGB
Tahiti,55,2006-11-22,id150,150,TAH
Afghanistan,53,2006-11-22,id150,150,AFG
New Caledonia,51,2006-11-22,id150,150,NCL
Cambodia,48,2006-11-22,id150,150,CAM
Papua New Guinea,47,2006-11-22,id150,150,PNG
Cayman Islands,46,2006-11-22,id150,150,CAY
Central African Republic,45,2006-11-22,id150,150,CTA
Somalia,36,2006-11-22,id150,150,SOM
Mongolia,35,2006-11-22,id150,150,MNG
Philippines,34,2006-11-22,id150,150,PHI
Faroe Islands,31,2006-11-22,id150,150,FRO
Dominica,31,2006-11-22,id150,150,DMA
Macau,31,2006-11-22,id150,150,MAC
Madagascar,30,2006-11-22,id150,150,MAD
Luxembourg,27,2006-11-22,id150,150,LUX
Samoa,22,2006-11-22,id150,150,SAM
Tonga,21,2006-11-22,id150,150,TGA
Guinea-Bissau,18,2006-11-22,id150,150,GNB
Puerto Rico,17,2006-11-22,id150,150,PUR
Bhutan,15,2006-11-22,id150,150,BHU
San Marino,11,2006-11-22,id150,150,SMR
Anguilla,6,2006-11-22,id150,150,AIA
Cook Islands,3,2006-11-22,id150,150,COK
Timor-Leste,0,2006-11-22,id150,150,TLS
Belize,0,2006-11-22,id150,150,BLZ
Djibouti,0,2006-11-22,id150,150,DJI
Sao Tome e Principe,0,2006-11-22,id150,150,STP
Aruba,0,2006-11-22,id150,150,ARU
US Virgin Islands,0,2006-11-22,id150,150,VIR
Montserrat,0,2006-11-22,id150,150,MSR
Guam,0,2006-11-22,id150,150,GUM
American Samoa,0,2006-11-22,id150,150,ASA
Brazil,1560,2006-10-18,id149,149,BRA
Italy,1540,2006-10-18,id149,149,ITA
France,1483,2006-10-18,id149,149,FRA
Argentina,1446,2006-10-18,id149,149,ARG
England,1370,2006-10-18,id149,149,ENG
Germany,1339,2006-10-18,id149,149,GER
Netherlands,1313,2006-10-18,id149,149,NED
Czech Republic,1253,2006-10-18,id149,149,CZE
Portugal,1224,2006-10-18,id149,149,POR
Spain,1198,2006-10-18,id149,149,ESP
Nigeria,1139,2006-10-18,id149,149,NGA
Cameroon,1110,2006-10-18,id149,149,CMR
Ukraine,1054,2006-10-18,id149,149,UKR
Greece,979,2006-10-18,id149,149,GRE
Switzerland,978,2006-10-18,id149,149,SUI
Sweden,975,2006-10-18,id149,149,SWE
Uruguay,903,2006-10-18,id149,149,URU
Côte d'Ivoire,893,2006-10-18,id149,149,CIV
Croatia,882,2006-10-18,id149,149,CRO
Mexico,882,2006-10-18,id149,149,MEX
Turkey,873,2006-10-18,id149,149,TUR
Denmark,872,2006-10-18,id149,149,DEN
Romania,870,2006-10-18,id149,149,ROU
Ghana,826,2006-10-18,id149,149,GHA
Egypt,810,2006-10-18,id149,149,EGY
Scotland,810,2006-10-18,id149,149,SCO
Poland,804,2006-10-18,id149,149,POL
Tunisia,802,2006-10-18,id149,149,TUN
Paraguay,787,2006-10-18,id149,149,PAR
USA,787,2006-10-18,id149,149,USA
Guinea,780,2006-10-18,id149,149,GUI
Serbia,767,2006-10-18,id149,149,SRB
Russia,764,2006-10-18,id149,149,RUS
Ecuador,760,2006-10-18,id149,149,ECU
Colombia,750,2006-10-18,id149,149,COL
Israel,741,2006-10-18,id149,149,ISR
Australia,710,2006-10-18,id149,149,AUS
Bulgaria,707,2006-10-18,id149,149,BUL
Senegal,701,2006-10-18,id149,149,SEN
Morocco,691,2006-10-18,id149,149,MAR
Slovakia,680,2006-10-18,id149,149,SVK
Mali,680,2006-10-18,id149,149,MLI
IR Iran,670,2006-10-18,id149,149,IRN
Chile,655,2006-10-18,id149,149,CHI
Northern Ireland,600,2006-10-18,id149,149,NIR
Japan,597,2006-10-18,id149,149,JPN
Belgium,583,2006-10-18,id149,149,BEL
Korea Republic,575,2006-10-18,id149,149,KOR
Republic of Ireland,568,2006-10-18,id149,149,IRL
FYR Macedonia,563,2006-10-18,id149,149,MKD
Norway,562,2006-10-18,id149,149,NOR
Angola,560,2006-10-18,id149,149,ANG
Qatar,552,2006-10-18,id149,149,QAT
Togo,547,2006-10-18,id149,149,TOG
Honduras,535,2006-10-18,id149,149,HON
Finland,530,2006-10-18,id149,149,FIN
Jamaica,529,2006-10-18,id149,149,JAM
Bosnia and Herzegovina,511,2006-10-18,id149,149,BIH
Uzbekistan,494,2006-10-18,id149,149,UZB
Zambia,488,2006-10-18,id149,149,ZAM
Belarus,479,2006-10-18,id149,149,BLR
Saudi Arabia,478,2006-10-18,id149,149,KSA
Oman,474,2006-10-18,id149,149,OMA
Burkina Faso,470,2006-10-18,id149,149,BFA
South Africa,466,2006-10-18,id149,149,RSA
Congo DR,463,2006-10-18,id149,149,COD
Kuwait,459,2006-10-18,id149,149,KUW
Costa Rica,458,2006-10-18,id149,149,CRC
Cuba,458,2006-10-18,id149,149,CUB
Lithuania,455,2006-10-18,id149,149,LTU
Canada,453,2006-10-18,id149,149,CAN
Venezuela,448,2006-10-18,id149,149,VEN
Algeria,447,2006-10-18,id149,149,ALG
Panama,440,2006-10-18,id149,149,PAN
Austria,440,2006-10-18,id149,149,AUT
Hungary,437,2006-10-18,id149,149,HUN
Wales,429,2006-10-18,id149,149,WAL
Slovenia,418,2006-10-18,id149,149,SVN
Peru,416,2006-10-18,id149,149,PER
Trinidad and Tobago,412,2006-10-18,id149,149,TRI
Cyprus,412,2006-10-18,id149,149,CYP
Zimbabwe,410,2006-10-18,id149,149,ZIM
Cape Verde Islands,409,2006-10-18,id149,149,CPV
Haiti,409,2006-10-18,id149,149,HAI
St. Vincent and the Grenadines,388,2006-10-18,id149,149,VIN
Moldova,382,2006-10-18,id149,149,MDA
China PR,379,2006-10-18,id149,149,CHN
Albania,373,2006-10-18,id149,149,ALB
Iraq,370,2006-10-18,id149,149,IRQ
Latvia,362,2006-10-18,id149,149,LVA
United Arab Emirates,356,2006-10-18,id149,149,UAE
Congo,350,2006-10-18,id149,149,CGO
Libya,339,2006-10-18,id149,149,LBY
Malawi,335,2006-10-18,id149,149,MWI
Iceland,333,2006-10-18,id149,149,ISL
Gabon,328,2006-10-18,id149,149,GAB
Ethiopia,316,2006-10-18,id149,149,ETH
Georgia,302,2006-10-18,id149,149,GEO
Jordan,299,2006-10-18,id149,149,JOR
Barbados,288,2006-10-18,id149,149,BRB
Guatemala,287,2006-10-18,id149,149,GUA
Equatorial Guinea,284,2006-10-18,id149,149,EQG
Uganda,283,2006-10-18,id149,149,UGA
Namibia,272,2006-10-18,id149,149,NAM
Botswana,271,2006-10-18,id149,149,BOT
Guyana,268,2006-10-18,id149,149,GUY
Bolivia,266,2006-10-18,id149,149,BOL
Bahrain,255,2006-10-18,id149,149,BHR
Benin,236,2006-10-18,id149,149,BEN
Antigua and Barbuda,236,2006-10-18,id149,149,ATG
Malta,235,2006-10-18,id149,149,MLT
Estonia,229,2006-10-18,id149,149,EST
Liberia,229,2006-10-18,id149,149,LBR
Rwanda,226,2006-10-18,id149,149,RWA
Singapore,224,2006-10-18,id149,149,SGP
St. Lucia,221,2006-10-18,id149,149,LCA
Korea DPR,220,2006-10-18,id149,149,PRK
St. Kitts and Nevis,216,2006-10-18,id149,149,SKN
Armenia,212,2006-10-18,id149,149,ARM
Hong Kong,206,2006-10-18,id149,149,HKG
Tanzania,204,2006-10-18,id149,149,TAN
Sudan,200,2006-10-18,id149,149,SDN
Suriname,200,2006-10-18,id149,149,SUR
Bermuda,200,2006-10-18,id149,149,BER
Thailand,199,2006-10-18,id149,149,THA
Lebanon,196,2006-10-18,id149,149,LBN
Mauritania,192,2006-10-18,id149,149,MTN
Azerbaijan,190,2006-10-18,id149,149,AZE
Kenya,184,2006-10-18,id149,149,KEN
Syria,184,2006-10-18,id149,149,SYR
Seychelles,184,2006-10-18,id149,149,SEY
Mozambique,177,2006-10-18,id149,149,MOZ
Burundi,175,2006-10-18,id149,149,BDI
Kyrgyz Republic,174,2006-10-18,id149,149,KGZ
Kazakhstan,173,2006-10-18,id149,149,KAZ
New Zealand,172,2006-10-18,id149,149,NZL
Gambia,169,2006-10-18,id149,149,GAM
Eritrea,167,2006-10-18,id149,149,ERI
Mauritius,166,2006-10-18,id149,149,MRI
Tajikistan,159,2006-10-18,id149,149,TJK
Palestine,155,2006-10-18,id149,149,PLE
Chad,142,2006-10-18,id149,149,CHA
India,136,2006-10-18,id149,149,IND
Yemen,135,2006-10-18,id149,149,YEM
Indonesia,135,2006-10-18,id149,149,IDN
Bahamas,134,2006-10-18,id149,149,BAH
Sierra Leone,130,2006-10-18,id149,149,SLE
Myanmar,127,2006-10-18,id149,149,MYA
Maldives,119,2006-10-18,id149,149,MDV
Niger,119,2006-10-18,id149,149,NIG
Vietnam,113,2006-10-18,id149,149,VIE
Eswatini,110,2006-10-18,id149,149,SWZ
Malaysia,107,2006-10-18,id149,149,MAS
Fiji,107,2006-10-18,id149,149,FIJ
Bangladesh,97,2006-10-18,id149,149,BAN
Sri Lanka,96,2006-10-18,id149,149,SRI
Grenada,95,2006-10-18,id149,149,GRN
Lesotho,93,2006-10-18,id149,149,LES
Chinese Taipei,93,2006-10-18,id149,149,TPE
Dominican Republic,89,2006-10-18,id149,149,DOM
Liechtenstein,87,2006-10-18,id149,149,LIE
Solomon Islands,81,2006-10-18,id149,149,SOL
Pakistan,81,2006-10-18,id149,149,PAK
Andorra,78,2006-10-18,id149,149,AND
Nicaragua,70,2006-10-18,id149,149,NCA
Vanuatu,70,2006-10-18,id149,149,VAN
El Salvador,69,2006-10-18,id149,149,SLV
Turks and Caicos Islands,64,2006-10-18,id149,149,TCA
Turkmenistan,61,2006-10-18,id149,149,TKM
Nepal,60,2006-10-18,id149,149,NEP
British Virgin Islands,56,2006-10-18,id149,149,VGB
Tahiti,55,2006-10-18,id149,149,TAH
Madagascar,51,2006-10-18,id149,149,MAD
New Caledonia,51,2006-10-18,id149,149,NCL
Afghanistan,48,2006-10-18,id149,149,AFG
Papua New Guinea,47,2006-10-18,id149,149,PNG
Cayman Islands,46,2006-10-18,id149,149,CAY
Central African Republic,45,2006-10-18,id149,149,CTA
Brunei Darussalam,38,2006-10-18,id149,149,BRU
Guinea-Bissau,36,2006-10-18,id149,149,GNB
Somalia,36,2006-10-18,id149,149,SOM
Mongolia,35,2006-10-18,id149,149,MNG
Laos,35,2006-10-18,id149,149,LAO
Faroe Islands,31,2006-10-18,id149,149,FRO
Dominica,31,2006-10-18,id149,149,DMA
Cambodia,31,2006-10-18,id149,149,CAM
Macau,31,2006-10-18,id149,149,MAC
Samoa,22,2006-10-18,id149,149,SAM
Tonga,21,2006-10-18,id149,149,TGA
Puerto Rico,17,2006-10-18,id149,149,PUR
Bhutan,15,2006-10-18,id149,149,BHU
Luxembourg,14,2006-10-18,id149,149,LUX
San Marino,10,2006-10-18,id149,149,SMR
Philippines,9,2006-10-18,id149,149,PHI
Anguilla,6,2006-10-18,id149,149,AIA
Cook Islands,3,2006-10-18,id149,149,COK
Belize,0,2006-10-18,id149,149,BLZ
Sao Tome e Principe,0,2006-10-18,id149,149,STP
Aruba,0,2006-10-18,id149,149,ARU
Montserrat,0,2006-10-18,id149,149,MSR
Guam,0,2006-10-18,id149,149,GUM
American Samoa,0,2006-10-18,id149,149,ASA
Djibouti,0,2006-10-18,id149,149,DJI
US Virgin Islands,0,2006-10-18,id149,149,VIR
Brazil,1574,2006-09-13,id148,148,BRA
France,1534,2006-09-13,id148,148,FRA
Argentina,1492,2006-09-13,id148,148,ARG
England,1477,2006-09-13,id148,148,ENG
Italy,1474,2006-09-13,id148,148,ITA
Netherlands,1327,2006-09-13,id148,148,NED
Czech Republic,1312,2006-09-13,id148,148,CZE
Germany,1291,2006-09-13,id148,148,GER
Portugal,1272,2006-09-13,id148,148,POR
Spain,1255,2006-09-13,id148,148,ESP
Nigeria,1166,2006-09-13,id148,148,NGA
Cameroon,1062,2006-09-13,id148,148,CMR
Ukraine,1029,2006-09-13,id148,148,UKR
Switzerland,1016,2006-09-13,id148,148,SUI
Uruguay,960,2006-09-13,id148,148,URU
Denmark,940,2006-09-13,id148,148,DEN
Mexico,891,2006-09-13,id148,148,MEX
Sweden,888,2006-09-13,id148,148,SWE
Côte d'Ivoire,879,2006-09-13,id148,148,CIV
Colombia,867,2006-09-13,id148,148,COL
Paraguay,854,2006-09-13,id148,148,PAR
Greece,833,2006-09-13,id148,148,GRE
Ghana,830,2006-09-13,id148,148,GHA
Croatia,825,2006-09-13,id148,148,CRO
Romania,817,2006-09-13,id148,148,ROU
Guinea,815,2006-09-13,id148,148,GUI
Egypt,814,2006-09-13,id148,148,EGY
Turkey,810,2006-09-13,id148,148,TUR
USA,805,2006-09-13,id148,148,USA
Ecuador,785,2006-09-13,id148,148,ECU
Tunisia,780,2006-09-13,id148,148,TUN
Serbia,759,2006-09-13,id148,148,SRB
Senegal,756,2006-09-13,id148,148,SEN
Scotland,746,2006-09-13,id148,148,SCO
Poland,737,2006-09-13,id148,148,POL
Israel,731,2006-09-13,id148,148,ISR
Bulgaria,728,2006-09-13,id148,148,BUL
Australia,727,2006-09-13,id148,148,AUS
Russia,702,2006-09-13,id148,148,RUS
Norway,698,2006-09-13,id148,148,NOR
Morocco,694,2006-09-13,id148,148,MAR
Slovakia,685,2006-09-13,id148,148,SVK
Republic of Ireland,658,2006-09-13,id148,148,IRL
IR Iran,658,2006-09-13,id148,148,IRN
Chile,637,2006-09-13,id148,148,CHI
Peru,611,2006-09-13,id148,148,PER
Japan,594,2006-09-13,id148,148,JPN
Togo,589,2006-09-13,id148,148,TOG
Korea Republic,580,2006-09-13,id148,148,KOR
Belgium,572,2006-09-13,id148,148,BEL
FYR Macedonia,554,2006-09-13,id148,148,MKD
Angola,550,2006-09-13,id148,148,ANG
Costa Rica,536,2006-09-13,id148,148,CRC
Bosnia and Herzegovina,526,2006-09-13,id148,148,BIH
Zambia,512,2006-09-13,id148,148,ZAM
Trinidad and Tobago,507,2006-09-13,id148,148,TRI
Uzbekistan,492,2006-09-13,id148,148,UZB
Northern Ireland,486,2006-09-13,id148,148,NIR
Hungary,484,2006-09-13,id148,148,HUN
Mali,483,2006-09-13,id148,148,MLI
Finland,482,2006-09-13,id148,148,FIN
Wales,479,2006-09-13,id148,148,WAL
Qatar,476,2006-09-13,id148,148,QAT
Congo DR,475,2006-09-13,id148,148,COD
Belarus,471,2006-09-13,id148,148,BLR
Guatemala,469,2006-09-13,id148,148,GUA
Lithuania,461,2006-09-13,id148,148,LTU
Saudi Arabia,460,2006-09-13,id148,148,KSA
Cuba,458,2006-09-13,id148,148,CUB
Austria,452,2006-09-13,id148,148,AUT
Canada,433,2006-09-13,id148,148,CAN
Kuwait,433,2006-09-13,id148,148,KUW
Zimbabwe,429,2006-09-13,id148,148,ZIM
Panama,426,2006-09-13,id148,148,PAN
Albania,418,2006-09-13,id148,148,ALB
South Africa,417,2006-09-13,id148,148,RSA
Jamaica,415,2006-09-13,id148,148,JAM
Slovenia,408,2006-09-13,id148,148,SVN
Bolivia,401,2006-09-13,id148,148,BOL
Venezuela,399,2006-09-13,id148,148,VEN
Honduras,395,2006-09-13,id148,148,HON
Oman,395,2006-09-13,id148,148,OMA
Algeria,388,2006-09-13,id148,148,ALG
Gabon,368,2006-09-13,id148,148,GAB
Moldova,356,2006-09-13,id148,148,MDA
Ethiopia,354,2006-09-13,id148,148,ETH
Iceland,349,2006-09-13,id148,148,ISL
United Arab Emirates,345,2006-09-13,id148,148,UAE
Libya,338,2006-09-13,id148,148,LBY
Equatorial Guinea,337,2006-09-13,id148,148,EQG
China PR,334,2006-09-13,id148,148,CHN
Iraq,330,2006-09-13,id148,148,IRQ
Georgia,326,2006-09-13,id148,148,GEO
Latvia,319,2006-09-13,id148,148,LVA
Malawi,302,2006-09-13,id148,148,MWI
Jordan,296,2006-09-13,id148,148,JOR
Burkina Faso,293,2006-09-13,id148,148,BFA
Bahrain,287,2006-09-13,id148,148,BHR
Uganda,285,2006-09-13,id148,148,UGA
Congo,279,2006-09-13,id148,148,CGO
Benin,271,2006-09-13,id148,148,BEN
Estonia,268,2006-09-13,id148,148,EST
Cyprus,261,2006-09-13,id148,148,CYP
Botswana,244,2006-09-13,id148,148,BOT
Tanzania,240,2006-09-13,id148,148,TAN
Rwanda,238,2006-09-13,id148,148,RWA
Singapore,235,2006-09-13,id148,148,SGP
Lebanon,230,2006-09-13,id148,148,LBN
Hong Kong,227,2006-09-13,id148,148,HKG
Sudan,225,2006-09-13,id148,148,SDN
Korea DPR,223,2006-09-13,id148,148,PRK
Armenia,221,2006-09-13,id148,148,ARM
Cape Verde Islands,219,2006-09-13,id148,148,CPV
Thailand,214,2006-09-13,id148,148,THA
St. Lucia,212,2006-09-13,id148,148,LCA
Syria,211,2006-09-13,id148,148,SYR
Azerbaijan,206,2006-09-13,id148,148,AZE
Haiti,205,2006-09-13,id148,148,HAI
Gambia,200,2006-09-13,id148,148,GAM
Guyana,195,2006-09-13,id148,148,GUY
Kazakhstan,195,2006-09-13,id148,148,KAZ
Tajikistan,194,2006-09-13,id148,148,TJK
Palestine,189,2006-09-13,id148,148,PLE
Mauritania,188,2006-09-13,id148,148,MTN
Kyrgyz Republic,178,2006-09-13,id148,148,KGZ
Mauritius,175,2006-09-13,id148,148,MRI
Kenya,173,2006-09-13,id148,148,KEN
Antigua and Barbuda,173,2006-09-13,id148,148,ATG
Maldives,161,2006-09-13,id148,148,MDV
St. Vincent and the Grenadines,161,2006-09-13,id148,148,VIN
New Zealand,158,2006-09-13,id148,148,NZL
Chad,157,2006-09-13,id148,148,CHA
Sierra Leone,155,2006-09-13,id148,148,SLE
Mozambique,154,2006-09-13,id148,148,MOZ
Eritrea,146,2006-09-13,id148,148,ERI
Yemen,137,2006-09-13,id148,148,YEM
India,137,2006-09-13,id148,148,IND
Bahamas,134,2006-09-13,id148,148,BAH
Namibia,131,2006-09-13,id148,148,NAM
Indonesia,131,2006-09-13,id148,148,IDN
Myanmar,131,2006-09-13,id148,148,MYA
St. Kitts and Nevis,124,2006-09-13,id148,148,SKN
Liberia,122,2006-09-13,id148,148,LBR
Malta,117,2006-09-13,id148,148,MLT
Lesotho,117,2006-09-13,id148,148,LES
Seychelles,115,2006-09-13,id148,148,SEY
Sri Lanka,112,2006-09-13,id148,148,SRI
Malaysia,110,2006-09-13,id148,148,MAS
Fiji,107,2006-09-13,id148,148,FIJ
Eswatini,106,2006-09-13,id148,148,SWZ
Vietnam,103,2006-09-13,id148,148,VIE
Bangladesh,102,2006-09-13,id148,148,BAN
Barbados,102,2006-09-13,id148,148,BRB
Chinese Taipei,99,2006-09-13,id148,148,TPE
Liechtenstein,97,2006-09-13,id148,148,LIE
Solomon Islands,95,2006-09-13,id148,148,SOL
Grenada,94,2006-09-13,id148,148,GRN
El Salvador,90,2006-09-13,id148,148,SLV
Burundi,86,2006-09-13,id148,148,BDI
Andorra,84,2006-09-13,id148,148,AND
Pakistan,84,2006-09-13,id148,148,PAK
Turkmenistan,73,2006-09-13,id148,148,TKM
Suriname,72,2006-09-13,id148,148,SUR
Bermuda,72,2006-09-13,id148,148,BER
Nicaragua,70,2006-09-13,id148,148,NCA
Vanuatu,70,2006-09-13,id148,148,VAN
Niger,69,2006-09-13,id148,148,NIG
Madagascar,67,2006-09-13,id148,148,MAD
Nepal,66,2006-09-13,id148,148,NEP
Turks and Caicos Islands,64,2006-09-13,id148,148,TCA
Tahiti,55,2006-09-13,id148,148,TAH
British Virgin Islands,55,2006-09-13,id148,148,VGB
New Caledonia,51,2006-09-13,id148,148,NCL
Afghanistan,48,2006-09-13,id148,148,AFG
Papua New Guinea,47,2006-09-13,id148,148,PNG
Cayman Islands,46,2006-09-13,id148,148,CAY
Central African Republic,45,2006-09-13,id148,148,CTA
Faroe Islands,38,2006-09-13,id148,148,FRO
Brunei Darussalam,38,2006-09-13,id148,148,BRU
Guinea-Bissau,36,2006-09-13,id148,148,GNB
Somalia,36,2006-09-13,id148,148,SOM
Mongolia,35,2006-09-13,id148,148,MNG
Laos,34,2006-09-13,id148,148,LAO
Dominica,31,2006-09-13,id148,148,DMA
Cambodia,31,2006-09-13,id148,148,CAM
Macau,31,2006-09-13,id148,148,MAC
Dominican Republic,26,2006-09-13,id148,148,DOM
Bhutan,24,2006-09-13,id148,148,BHU
Samoa,22,2006-09-13,id148,148,SAM
Tonga,21,2006-09-13,id148,148,TGA
Puerto Rico,17,2006-09-13,id148,148,PUR
Luxembourg,14,2006-09-13,id148,148,LUX
San Marino,10,2006-09-13,id148,148,SMR
Philippines,9,2006-09-13,id148,148,PHI
Anguilla,6,2006-09-13,id148,148,AIA
Cook Islands,3,2006-09-13,id148,148,COK
Belize,0,2006-09-13,id148,148,BLZ
Djibouti,0,2006-09-13,id148,148,DJI
Sao Tome e Principe,0,2006-09-13,id148,148,STP
Aruba,0,2006-09-13,id148,148,ARU
US Virgin Islands,0,2006-09-13,id148,148,VIR
Montserrat,0,2006-09-13,id148,148,MSR
Guam,0,2006-09-13,id148,148,GUM
American Samoa,0,2006-09-13,id148,148,ASA
Brazil,1649,2006-08-16,id147,147,BRA
Italy,1550,2006-08-16,id147,147,ITA
Argentina,1479,2006-08-16,id147,147,ARG
France,1462,2006-08-16,id147,147,FRA
England,1434,2006-08-16,id147,147,ENG
Netherlands,1322,2006-08-16,id147,147,NED
Spain,1309,2006-08-16,id147,147,ESP
Portugal,1301,2006-08-16,id147,147,POR
Germany,1229,2006-08-16,id147,147,GER
Czech Republic,1223,2006-08-16,id147,147,CZE
Nigeria,1156,2006-08-16,id147,147,NGA
Cameroon,1109,2006-08-16,id147,147,CMR
Switzerland,1028,2006-08-16,id147,147,SUI
Uruguay,985,2006-08-16,id147,147,URU
Ukraine,954,2006-08-16,id147,147,UKR
Mexico,928,2006-08-16,id147,147,MEX
Denmark,927,2006-08-16,id147,147,DEN
Côte d'Ivoire,909,2006-08-16,id147,147,CIV
Paraguay,892,2006-08-16,id147,147,PAR
Sweden,886,2006-08-16,id147,147,SWE
Croatia,854,2006-08-16,id147,147,CRO
Guinea,850,2006-08-16,id147,147,GUI
USA,848,2006-08-16,id147,147,USA
Egypt,841,2006-08-16,id147,147,EGY
Ghana,839,2006-08-16,id147,147,GHA
Romania,834,2006-08-16,id147,147,ROU
Ecuador,826,2006-08-16,id147,147,ECU
Turkey,824,2006-08-16,id147,147,TUR
Colombia,814,2006-08-16,id147,147,COL
Poland,805,2006-08-16,id147,147,POL
Tunisia,805,2006-08-16,id147,147,TUN
Greece,780,2006-08-16,id147,147,GRE
Russia,733,2006-08-16,id147,147,RUS
Serbia,733,2006-08-16,id147,147,SRB
Senegal,726,2006-08-16,id147,147,SEN
Bulgaria,716,2006-08-16,id147,147,BUL
Australia,708,2006-08-16,id147,147,AUS
Republic of Ireland,694,2006-08-16,id147,147,IRL
Morocco,681,2006-08-16,id147,147,MAR
Scotland,677,2006-08-16,id147,147,SCO
Peru,662,2006-08-16,id147,147,PER
Bosnia and Herzegovina,660,2006-08-16,id147,147,BIH
Slovakia,659,2006-08-16,id147,147,SVK
Chile,642,2006-08-16,id147,147,CHI
IR Iran,639,2006-08-16,id147,147,IRN
Togo,622,2006-08-16,id147,147,TOG
Costa Rica,621,2006-08-16,id147,147,CRC
Japan,610,2006-08-16,id147,147,JPN
Norway,604,2006-08-16,id147,147,NOR
Guatemala,582,2006-08-16,id147,147,GUA
Israel,577,2006-08-16,id147,147,ISR
Korea Republic,574,2006-08-16,id147,147,KOR
Angola,571,2006-08-16,id147,147,ANG
Uzbekistan,564,2006-08-16,id147,147,UZB
Belgium,555,2006-08-16,id147,147,BEL
Wales,547,2006-08-16,id147,147,WAL
Austria,506,2006-08-16,id147,147,AUT
Slovenia,505,2006-08-16,id147,147,SVN
Zambia,499,2006-08-16,id147,147,ZAM
Mali,497,2006-08-16,id147,147,MLI
Trinidad and Tobago,490,2006-08-16,id147,147,TRI
Albania,478,2006-08-16,id147,147,ALB
Congo DR,475,2006-08-16,id147,147,COD
Qatar,471,2006-08-16,id147,147,QAT
Venezuela,458,2006-08-16,id147,147,VEN
Lithuania,458,2006-08-16,id147,147,LTU
Finland,456,2006-08-16,id147,147,FIN
FYR Macedonia,456,2006-08-16,id147,147,MKD
Belarus,453,2006-08-16,id147,147,BLR
Zimbabwe,452,2006-08-16,id147,147,ZIM
Burkina Faso,445,2006-08-16,id147,147,BFA
Northern Ireland,425,2006-08-16,id147,147,NIR
Moldova,416,2006-08-16,id147,147,MDA
Jamaica,412,2006-08-16,id147,147,JAM
Saudi Arabia,410,2006-08-16,id147,147,KSA
South Africa,406,2006-08-16,id147,147,RSA
Libya,395,2006-08-16,id147,147,LBY
Latvia,386,2006-08-16,id147,147,LVA
Estonia,386,2006-08-16,id147,147,EST
Hungary,383,2006-08-16,id147,147,HUN
Honduras,367,2006-08-16,id147,147,HON
Canada,362,2006-08-16,id147,147,CAN
Bolivia,362,2006-08-16,id147,147,BOL
Georgia,359,2006-08-16,id147,147,GEO
Oman,357,2006-08-16,id147,147,OMA
Korea DPR,336,2006-08-16,id147,147,PRK
Iraq,334,2006-08-16,id147,147,IRQ
United Arab Emirates,321,2006-08-16,id147,147,UAE
Algeria,318,2006-08-16,id147,147,ALG
Cyprus,308,2006-08-16,id147,147,CYP
Malawi,307,2006-08-16,id147,147,MWI
Equatorial Guinea,299,2006-08-16,id147,147,EQG
Bahrain,293,2006-08-16,id147,147,BHR
Gabon,293,2006-08-16,id147,147,GAB
Kuwait,291,2006-08-16,id147,147,KUW
Ethiopia,286,2006-08-16,id147,147,ETH
Jordan,276,2006-08-16,id147,147,JOR
Panama,275,2006-08-16,id147,147,PAN
Uganda,271,2006-08-16,id147,147,UGA
Cuba,267,2006-08-16,id147,147,CUB
Cape Verde Islands,259,2006-08-16,id147,147,CPV
Botswana,258,2006-08-16,id147,147,BOT
China PR,252,2006-08-16,id147,147,CHN
Armenia,247,2006-08-16,id147,147,ARM
Benin,244,2006-08-16,id147,147,BEN
Iceland,238,2006-08-16,id147,147,ISL
Azerbaijan,238,2006-08-16,id147,147,AZE
Singapore,238,2006-08-16,id147,147,SGP
Rwanda,237,2006-08-16,id147,147,RWA
Congo,237,2006-08-16,id147,147,CGO
Lebanon,228,2006-08-16,id147,147,LBN
Thailand,228,2006-08-16,id147,147,THA
Sudan,224,2006-08-16,id147,147,SDN
Syria,223,2006-08-16,id147,147,SYR
St. Lucia,212,2006-08-16,id147,147,LCA
Tajikistan,200,2006-08-16,id147,147,TJK
Kenya,197,2006-08-16,id147,147,KEN
Palestine,190,2006-08-16,id147,147,PLE
Kyrgyz Republic,185,2006-08-16,id147,147,KGZ
Hong Kong,179,2006-08-16,id147,147,HKG
Guyana,179,2006-08-16,id147,147,GUY
Malta,178,2006-08-16,id147,147,MLT
Haiti,174,2006-08-16,id147,147,HAI
Liechtenstein,170,2006-08-16,id147,147,LIE
Yemen,168,2006-08-16,id147,147,YEM
Maldives,164,2006-08-16,id147,147,MDV
Mozambique,163,2006-08-16,id147,147,MOZ
India,158,2006-08-16,id147,147,IND
New Zealand,158,2006-08-16,id147,147,NZL
Chad,157,2006-08-16,id147,147,CHA
St. Vincent and the Grenadines,155,2006-08-16,id147,147,VIN
Andorra,142,2006-08-16,id147,147,AND
Lesotho,141,2006-08-16,id147,147,LES
Tanzania,139,2006-08-16,id147,147,TAN
Liberia,134,2006-08-16,id147,147,LBR
Seychelles,133,2006-08-16,id147,147,SEY
Namibia,128,2006-08-16,id147,147,NAM
St. Kitts and Nevis,126,2006-08-16,id147,147,SKN
Mauritius,124,2006-08-16,id147,147,MRI
Sri Lanka,124,2006-08-16,id147,147,SRI
Kazakhstan,117,2006-08-16,id147,147,KAZ
